OCC_CODE,OCC_TITLE,TOT_EMP,A_MEDIAN,A_MEAN,YEAR
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",15880.0,64380.0,73720.0,2019
25-1194,"Career/Technical Education Teachers, Postsecondary",112210.0,54620.0,60420.0,2019
25-1199,"Postsecondary Teachers, All Other",201320.0,68970.0,80720.0,2019
25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",4211470.0,58050.0,61420.0,2019
25-2010,Preschool and Kindergarten Teachers,555650.0,34630.0,40370.0,2019
25-2011,"Preschool Teachers, Except Special Education",431350.0,30520.0,34650.0,2019
25-2012,"Kindergarten Teachers, Except Special Education",124290.0,56850.0,60210.0,2019
25-2020,Elementary and Middle School Teachers,2064680.0,59670.0,63820.0,2019
25-2021,"Elementary School Teachers, Except Special Education",1430480.0,59670.0,63930.0,2019
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",622330.0,59660.0,63550.0,2019
25-2023,"Career/Technical Education Teachers, Middle School",11860.0,60800.0,64900.0,2019
25-2030,Secondary School Teachers,1110370.0,61660.0,65850.0,2019
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1035850.0,61660.0,65930.0,2019
25-2032,"Career/Technical Education Teachers, Secondary School",74520.0,61710.0,64800.0,2019
25-2050,Special Education Teachers,480780.0,61040.0,65230.0,2019
25-2051,"Special Education Teachers, Preschool",22340.0,60000.0,67060.0,2019
25-2052,"Special Education Teachers, Kindergarten and Elementary School",193830.0,60460.0,64420.0,2019
25-2057,"Special Education Teachers, Middle School",85840.0,61440.0,65740.0,2019
25-2058,"Special Education Teachers, Secondary School",143170.0,61710.0,65710.0,2019
25-2059,"Special Education Teachers, All Other",35600.0,61190.0,65350.0,2019
25-3000,Other Teachers and Instructors,1212090.0,33140.0,40730.0,2019
25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",51950.0,54350.0,58980.0,2019
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",51950.0,54350.0,58980.0,2019
25-3020,Self-Enrichment Teachers,252780.0,39190.0,46120.0,2019
25-3021,Self-Enrichment Teachers,252780.0,39190.0,46120.0,2019
25-3030,"Substitute Teachers, Short-Term",587120.0,28790.0,32460.0,2019
25-3031,"Substitute Teachers, Short-Term",587120.0,28790.0,32460.0,2019
25-3097,"Tutors and Teachers and Instructors, All Other",320250.0,39350.0,48700.0,2019
25-4000,"Librarians, Curators, and Archivists",257060.0,49030.0,52330.0,2019
25-4010,"Archivists, Curators, and Museum Technicians",32640.0,49850.0,54320.0,2019
25-4011,Archivists,6560.0,53950.0,57500.0,2019
25-4012,Curators,12890.0,54570.0,59130.0,2019
25-4013,Museum Technicians and Conservators,13190.0,44430.0,48030.0,2019
25-4020,Librarians and Media Collections Specialists,135690.0,59500.0,61920.0,2019
25-4022,Librarians and Media Collections Specialists,135690.0,59500.0,61920.0,2019
25-4030,Library Technicians,88720.0,34900.0,36950.0,2019
25-4031,Library Technicians,88720.0,34900.0,36950.0,2019
25-9000,Other Educational Instruction and Library Occupations,1798860.0,29910.0,35330.0,2019
25-9020,Farm and Home Management Educators,8720.0,49710.0,52720.0,2019
25-9021,Farm and Home Management Educators,8720.0,49710.0,52720.0,2019
25-9030,Instructional Coordinators,176690.0,66290.0,69180.0,2019
25-9031,Instructional Coordinators,176690.0,66290.0,69180.0,2019
25-9040,Teaching Assistants,1484410.0,28210.0,30280.0,2019
25-9044,"Teaching Assistants, Postsecondary",137500.0,32080.0,36460.0,2019
25-9045,"Teaching Assistants, Except Postsecondary",1346910.0,27920.0,29640.0,2019
25-9090,Miscellaneous Educational Instruction and Library Workers,129040.0,40310.0,45970.0,2019
25-9099,"Educational Instruction and Library Workers, All Other",129040.0,40310.0,45970.0,2019
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",2017810.0,51150.0,61960.0,2019
27-1000,Art and Design Workers,633420.0,48130.0,57290.0,2019
27-1010,Artists and Related Workers,96760.0,77250.0,89470.0,2019
27-1011,Art Directors,42890.0,94220.0,109600.0,2019
27-1012,Craft Artists,4640.0,34710.0,38740.0,2019
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",12350.0,50550.0,63030.0,2019
27-1014,Special Effects Artists and Animators,29340.0,75270.0,84780.0,2019
27-1019,"Artists and Related Workers, All Other",7550.0,64490.0,67750.0,2019
27-1020,Designers,536660.0,44400.0,51490.0,2019
27-1021,Commercial and Industrial Designers,32770.0,68890.0,73820.0,2019
27-1022,Fashion Designers,22030.0,73790.0,86110.0,2019
27-1023,Floral Designers,41770.0,28040.0,29760.0,2019
27-1024,Graphic Designers,215930.0,52110.0,56510.0,2019
27-1025,Interior Designers,60650.0,56040.0,60990.0,2019
27-1026,Merchandise Displayers and Window Trimmers,140850.0,29460.0,32940.0,2019
27-1027,Set and Exhibit Designers,12040.0,54600.0,62480.0,2019
27-1029,"Designers, All Other",10610.0,64620.0,73510.0,2019
27-2000,"Entertainers and Performers, Sports and Related Workers",536540.0,45250.0,62600.0,2019
27-2010,"Actors, Producers, and Directors",181830.0,63110.0,84290.0,2019
27-2012,Producers and Directors,129210.0,74420.0,93940.0,2019
27-2020,"Athletes, Coaches, Umpires, and Related Workers",272840.0,34680.0,46460.0,2019
27-2021,Athletes and Sports Competitors,11330.0,51370.0,93140.0,2019
27-2022,Coaches and Scouts,241390.0,34840.0,44910.0,2019
27-2023,"Umpires, Referees, and Other Sports Officials",20120.0,28550.0,38810.0,2019
27-2030,Dancers and Choreographers,14320.0,38850.0,49570.0,2019
27-2032,Choreographers,4630.0,46330.0,53590.0,2019
27-2041,Music Directors and Composers,10580.0,51670.0,64670.0,2019
27-3000,Media and Communication Workers,609210.0,59230.0,67830.0,2019
27-3010,Broadcast Announcers and Radio Disc Jockeys,29230.0,34630.0,53580.0,2019
27-3011,Broadcast Announcers and Radio Disc Jockeys,29230.0,34630.0,53580.0,2019
27-3020,"News Analysts, Reporters and Journalists",44100.0,46270.0,62400.0,2019
27-3023,"News Analysts, Reporters, and Journalists",44100.0,46270.0,62400.0,2019
27-3030,Public Relations Specialists,244730.0,61150.0,70190.0,2019
27-3031,Public Relations Specialists,244730.0,61150.0,70190.0,2019
27-3040,Writers and Editors,192580.0,65120.0,73680.0,2019
27-3041,Editors,95970.0,61370.0,71910.0,2019
27-3042,Technical Writers,50760.0,72850.0,76860.0,2019
27-3043,Writers and Authors,45860.0,63200.0,73860.0,2019
27-3090,Miscellaneous Media and Communication Workers,98560.0,52310.0,57170.0,2019
27-3091,Interpreters and Translators,58870.0,51830.0,57000.0,2019
27-3092,Court Reporters and Simultaneous Captioners,14530.0,60130.0,64990.0,2019
27-3099,"Media and Communication Workers, All Other",25160.0,47580.0,53060.0,2019
27-4000,Media and Communication Equipment Workers,238630.0,48270.0,57950.0,2019
27-4011,Audio and Video Technicians,73960.0,45910.0,51260.0,2019
27-4012,Broadcast Technicians,28650.0,40570.0,46800.0,2019
27-4014,Sound Engineering Technicians,12890.0,54740.0,67090.0,2019
27-4020,Photographers,50620.0,36280.0,45440.0,2019
27-4021,Photographers,50620.0,36280.0,45440.0,2019
27-4030,"Television, Video, and Film Camera Operators and Editors",49070.0,59810.0,77510.0,2019
27-4031,"Camera Operators, Television, Video, and Film",21500.0,55160.0,64960.0,2019
27-4032,Film and Video Editors,27570.0,63780.0,87300.0,2019
27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",23440.0,73460.0,73700.0,2019
29-0000,Healthcare Practitioners and Technical Occupations,8673140.0,68190.0,83640.0,2019
29-1000,Healthcare Diagnosing or Treating Practitioners,5685500.0,82380.0,102470.0,2019
29-1010,Chiropractors,35010.0,70340.0,85010.0,2019
29-1011,Chiropractors,35010.0,70340.0,85010.0,2019
29-1020,Dentists,127200.0,159200.0,183060.0,2019
29-1021,"Dentists, General",110730.0,155600.0,178260.0,2019
29-1029,"Dentists, All Other Specialists",5330.0,147220.0,178040.0,2019
29-1030,Dietitians and Nutritionists,67670.0,61270.0,62330.0,2019
29-1031,Dietitians and Nutritionists,67670.0,61270.0,62330.0,2019
29-1040,Optometrists,39420.0,115250.0,122980.0,2019
29-1041,Optometrists,39420.0,115250.0,122980.0,2019
29-1050,Pharmacists,311200.0,128090.0,125510.0,2019
29-1051,Pharmacists,311200.0,128090.0,125510.0,2019
29-1070,Physician Assistants,120090.0,112260.0,112410.0,2019
29-1071,Physician Assistants,120090.0,112260.0,112410.0,2019
29-1080,Podiatrists,9770.0,126240.0,142680.0,2019
29-1081,Podiatrists,9770.0,126240.0,142680.0,2019
29-1120,Therapists,709730.0,78790.0,80850.0,2019
29-1122,Occupational Therapists,133570.0,84950.0,86210.0,2019
29-1123,Physical Therapists,233350.0,89440.0,90170.0,2019
29-1124,Radiation Therapists,17860.0,85560.0,91620.0,2019
29-1125,Recreational Therapists,19070.0,48220.0,51130.0,2019
29-1126,Respiratory Therapists,132090.0,61330.0,63950.0,2019
29-1127,Speech-Language Pathologists,154360.0,79120.0,82000.0,2019
29-1128,Exercise Physiologists,7280.0,49170.0,54750.0,2019
29-1129,"Therapists, All Other",12170.0,52650.0,58600.0,2019
29-1130,Veterinarians,74540.0,95460.0,104820.0,2019
29-1131,Veterinarians,74540.0,95460.0,104820.0,2019
29-1140,Registered Nurses,2982280.0,73300.0,77460.0,2019
29-1141,Registered Nurses,2982280.0,73300.0,77460.0,2019
29-1150,Nurse Anesthetists,43570.0,174790.0,181040.0,2019
29-1151,Nurse Anesthetists,43570.0,174790.0,181040.0,2019
29-1160,Nurse Midwives,6930.0,105030.0,108810.0,2019
29-1161,Nurse Midwives,6930.0,105030.0,108810.0,2019
29-1170,Nurse Practitioners,200600.0,109820.0,111840.0,2019
29-1171,Nurse Practitioners,200600.0,109820.0,111840.0,2019
29-1180,Audiologists,13590.0,77600.0,83900.0,2019
29-1181,Audiologists,13590.0,77600.0,83900.0,2019
29-1215,Family Medicine Physicians,109370.0,205590.0,213270.0,2019
29-1216,General Internal Medicine Physicians,44610.0,201590.0,201440.0,2019
29-1221,"Pediatricians, General",29740.0,175310.0,184410.0,2019
29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",390680.0,206500.0,203450.0,2019
29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,258060.0,76190.0,78900.0,2019
29-1292,Dental Hygienists,221560.0,76220.0,77230.0,2019
29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",36500.0,75640.0,89060.0,2019
29-2000,Health Technologists and Technicians,2902300.0,44380.0,47540.0,2019
29-2010,Clinical Laboratory Technologists and Technicians,326020.0,53120.0,54780.0,2019
29-2010,Clinical Laboratory Technologists and Technicians,326020.0,53120.0,54780.0,2019
29-2031,Cardiovascular Technologists and Technicians,56110.0,57720.0,59600.0,2019
29-2032,Diagnostic Medical Sonographers,72790.0,74320.0,75780.0,2019
29-2033,Nuclear Medicine Technologists,18110.0,77950.0,80240.0,2019
29-2034,Radiologic Technologists and Technicians,207360.0,60510.0,63120.0,2019
29-2035,Magnetic Resonance Imaging Technologists,37900.0,73410.0,74270.0,2019
29-2040,Emergency Medical Technicians and Paramedics,260600.0,35400.0,38830.0,2019
29-2040,Emergency Medical Technicians and Paramedics,260600.0,35400.0,38830.0,2019
29-2050,Health Practitioner Support Technologists and Technicians,803740.0,35610.0,37800.0,2019
29-2051,Dietetic Technicians,29230.0,28400.0,31180.0,2019
29-2052,Pharmacy Technicians,417780.0,33950.0,35250.0,2019
29-2053,Psychiatric Technicians,78470.0,33780.0,37550.0,2019
29-2055,Surgical Technologists,109000.0,48300.0,50110.0,2019
29-2056,Veterinary Technologists and Technicians,110650.0,35320.0,36670.0,2019
29-2057,Ophthalmic Medical Technicians,58600.0,36940.0,38760.0,2019
29-2060,Licensed Practical and Licensed Vocational Nurses,697510.0,47480.0,48500.0,2019
29-2061,Licensed Practical and Licensed Vocational Nurses,697510.0,47480.0,48500.0,2019
29-2080,"Opticians, Dispensing",72330.0,37840.0,40730.0,2019
29-2081,"Opticians, Dispensing",72330.0,37840.0,40730.0,2019
29-2091,Orthotists and Prosthetists,9830.0,68410.0,72810.0,2019
29-2092,Hearing Aid Specialists,8210.0,53420.0,55360.0,2019
29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",331790.0,42630.0,46590.0,2019
29-9000,Other Healthcare Practitioners and Technical Occupations,85340.0,49770.0,56620.0,2019
29-9091,Athletic Trainers,28600.0,48440.0,50540.0,2019
29-9092,Genetic Counselors,2390.0,81880.0,84310.0,2019
29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",54350.0,49850.0,58600.0,2019
31-0000,Healthcare Support Occupations,6521790.0,28470.0,31010.0,2019
31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",4683430.0,26380.0,27860.0,2019
31-1120,Home Health and Personal Care Aides,3161500.0,25280.0,26440.0,2019
31-1120,Home Health and Personal Care Aides,3161500.0,25280.0,26440.0,2019
31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",1521930.0,29680.0,30790.0,2019
31-1131,Nursing Assistants,1419920.0,29660.0,30720.0,2019
31-1132,Orderlies,46990.0,28980.0,30710.0,2019
31-1133,Psychiatric Aides,55020.0,31110.0,32590.0,2019
31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,198660.0,52910.0,51080.0,2019
31-2010,Occupational Therapy Assistants and Aides,52550.0,59200.0,57910.0,2019
31-2011,Occupational Therapy Assistants,44990.0,61510.0,61880.0,2019
31-2012,Occupational Therapy Aides,7560.0,29230.0,34310.0,2019
31-2020,Physical Therapist Assistants and Aides,146110.0,48990.0,48630.0,2019
31-2021,Physical Therapist Assistants,96840.0,58790.0,58520.0,2019
31-2022,Physical Therapist Aides,49270.0,27000.0,29180.0,2019
31-9000,Other Healthcare Support Occupations,1639700.0,35860.0,37580.0,2019
31-9010,Massage Therapists,107240.0,42820.0,47180.0,2019
31-9011,Massage Therapists,107240.0,42820.0,47180.0,2019
31-9090,Miscellaneous Healthcare Support Occupations,1532460.0,35630.0,36910.0,2019
31-9091,Dental Assistants,351470.0,40080.0,41170.0,2019
31-9092,Medical Assistants,712430.0,34800.0,35720.0,2019
31-9093,Medical Equipment Preparers,56900.0,37440.0,39530.0,2019
31-9094,Medical Transcriptionists,55780.0,33380.0,35210.0,2019
31-9095,Pharmacy Aides,37280.0,27850.0,30490.0,2019
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,97030.0,28590.0,29690.0,2019
31-9097,Phlebotomists,128290.0,35510.0,36480.0,2019
31-9099,"Healthcare Support Workers, All Other",93270.0,38460.0,40010.0,2019
33-0000,Protective Service Occupations,3498800.0,41580.0,49880.0,2019
33-1000,Supervisors of Protective Service Workers,319960.0,71460.0,77600.0,2019
33-1010,First-Line Supervisors of Law Enforcement Workers,167780.0,82990.0,87770.0,2019
33-1011,First-Line Supervisors of Correctional Officers,46430.0,63730.0,69000.0,2019
33-1012,First-Line Supervisors of Police and Detectives,121340.0,91090.0,94950.0,2019
33-1020,First-Line Supervisors of Firefighting and Prevention Workers,69590.0,77800.0,82010.0,2019
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,69590.0,77800.0,82010.0,2019
33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",82590.0,50490.0,53210.0,2019
33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",82590.0,50490.0,53210.0,2019
33-2000,Firefighting and Prevention Workers,340490.0,51330.0,55040.0,2019
33-2010,Firefighters,324620.0,50850.0,54650.0,2019
33-2011,Firefighters,324620.0,50850.0,54650.0,2019
33-2020,Fire Inspectors,15870.0,60230.0,63180.0,2019
33-2021,Fire Inspectors and Investigators,13710.0,61660.0,64730.0,2019
33-2022,Forest Fire Inspectors and Prevention Specialists,2160.0,45270.0,53350.0,2019
33-3000,Law Enforcement Workers,1232740.0,57030.0,62740.0,2019
33-3010,"Bailiffs, Correctional Officers, and Jailers",442700.0,45300.0,50210.0,2019
33-3011,Bailiffs,19650.0,47830.0,51840.0,2019
33-3012,Correctional Officers and Jailers,423050.0,45180.0,50130.0,2019
33-3020,Detectives and Criminal Investigators,105620.0,83170.0,86030.0,2019
33-3021,Detectives and Criminal Investigators,105620.0,83170.0,86030.0,2019
33-3030,Fish and Game Wardens,6800.0,57500.0,57690.0,2019
33-3031,Fish and Game Wardens,6800.0,57500.0,57690.0,2019
33-3040,Parking Enforcement Workers,7650.0,40920.0,43420.0,2019
33-3041,Parking Enforcement Workers,7650.0,40920.0,43420.0,2019
33-3050,Police Officers,669970.0,63240.0,67620.0,2019
33-3051,Police and Sheriff's Patrol Officers,665280.0,63150.0,67600.0,2019
33-3052,Transit and Railroad Police,4690.0,71820.0,71120.0,2019
33-9000,Other Protective Service Workers,1605610.0,29770.0,33380.0,2019
33-9010,Animal Control Workers,11980.0,37590.0,39710.0,2019
33-9011,Animal Control Workers,11980.0,37590.0,39710.0,2019
33-9020,Private Detectives and Investigators,35000.0,50510.0,57000.0,2019
33-9021,Private Detectives and Investigators,35000.0,50510.0,57000.0,2019
33-9030,Security Guards and Gambling Surveillance Officers,1136650.0,29710.0,33080.0,2019
33-9031,Gambling Surveillance Officers and Gambling Investigators,10280.0,34190.0,38030.0,2019
33-9032,Security Guards,1126370.0,29680.0,33030.0,2019
33-9090,Miscellaneous Protective Service Workers,421980.0,28660.0,32070.0,2019
33-9091,Crossing Guards and Flaggers,84920.0,29760.0,32920.0,2019
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",143940.0,23420.0,25380.0,2019
33-9093,Transportation Security Screeners,46730.0,41770.0,42310.0,2019
33-9098,"School Bus Monitors and Protective Service Workers, All Other",146390.0,30990.0,34880.0,2019
35-0000,Food Preparation and Serving Related Occupations,13494590.0,24220.0,26670.0,2019
35-1000,Supervisors of Food Preparation and Serving Workers,1139290.0,34830.0,39140.0,2019
35-1010,Supervisors of Food Preparation and Serving Workers,1139290.0,34830.0,39140.0,2019
35-1011,Chefs and Head Cooks,128190.0,51530.0,56310.0,2019
